round_id,date,hole_id,shot_num,club,club_category,shot_distance_yd,start_dist_to_pin_yd,end_dist_to_pin_yd,start_lat,start_lng,end_lat,end_lng,start_alt,end_alt,is_half_swing,lie_approx,is_tee,is_putt,penalties,category_approx,sg_shot_approx
28063887,2026-06-14,13,4,54 Wedge,Wedge,24.7,23.1,1.7,30.060955886667,-95.509301576667,30.0611547,-95.5092519,,,0,rough,0,0,0,short_game,0.358
28063887,2026-06-14,13,5,Putter,Putter,1.0,1.7,0.7,30.0611547,-95.5092519,30.061146477376,-95.509252031399,,,0,green,0,1,0,putting,-0.747
28063887,2026-06-14,13,6,Putter,Putter,0.7,0.7,0.0,30.061146477376,-95.509252031399,30.061140995627,-95.509252118997,,,0,green,0,1,0,putting,0.013
28063887,2026-06-14,14,1,Driver,Driver,178.6,499.2,328.5,30.0623639,-95.5098136,30.0636755,-95.5090495,,,0,tee,1,0,0,off_tee,-0.452
28063887,2026-06-14,14,2,Hybrid,Hybrid,30.7,328.5,299.4,30.0636755,-95.5090495,30.0637801625,-95.508784133333,,,0,rough,0,0,0,approach,-0.797
28063887,2026-06-14,14,3,3 Wood,Wood,122.2,299.4,186.8,30.0637801625,-95.508784133333,30.0646632,-95.5082294,,,0,rough,0,0,0,approach,-0.22
28063887,2026-06-14,14,4,5 Iron,Iron,170.8,186.8,41.0,30.0646632,-95.5082294,30.0656437,-95.5070678,,,0,rough,0,0,0,approach,-0.259
28063887,2026-06-14,14,5,54 Wedge,Wedge,39.3,41.0,1.7,30.0656437,-95.5070678,30.065487196414,-95.506740723962,,,0,rough,0,0,0,approach,0.523
28063887,2026-06-14,14,6,Putter,Putter,1.7,1.7,0.0,30.065487196414,-95.506740723962,30.065480564849,-95.506726864749,,,0,green,0,1,0,putting,0.266
28063887,2026-06-14,15,1,Driver,Driver,100.3,370.0,271.8,30.0661751,-95.5074382,30.0656156,-95.5081389,,,0,tee,1,0,0,off_tee,-0.705
28063887,2026-06-14,15,2,5 Iron,Iron,183.6,271.8,93.4,30.0656156,-95.5081389,30.0644833,-95.5092935,,,0,rough,0,0,0,approach,0.013
28063887,2026-06-14,15,3,Pitching Wedge,Wedge,85.2,93.4,8.9,30.0644833,-95.5092935,30.063825,-95.5095712,,,0,rough,0,0,0,approach,0.051
28063887,2026-06-14,15,4,Putter,Putter,8.3,8.9,0.7,30.063825,-95.5095712,30.0637572,-95.5095648,,,0,green,0,1,0,putting,-0.064
28063887,2026-06-14,15,5,Putter,Putter,0.7,0.7,0.0,30.0637572,-95.5095648,30.063751735931,-95.509564284218,,,0,green,0,1,0,putting,0.013
28063887,2026-06-14,16,1,8 Iron,Iron,170.8,166.6,5.0,30.0652784,-95.5099881,30.0666519,-95.5103272,,,0,tee,1,0,0,approach,0.22
28063887,2026-06-14,16,2,Putter,Putter,4.3,5.0,0.7,30.0666519,-95.5103272,30.066618322906,-95.510340989257,,,0,green,0,1,0,putting,-0.223
28063887,2026-06-14,16,3,Putter,Putter,0.7,0.7,0.0,30.066618322906,-95.510340989257,30.066613157199,-95.510343110681,,,0,green,0,1,0,putting,0.013
28063887,2026-06-14,17,1,Driver,Driver,236.0,271.9,129.1,30.0661919,-95.5118746,30.0643092,-95.5124199,,,0,tee,1,0,0,off_tee,-0.308
28063887,2026-06-14,17,2,9 Iron,Iron,125.5,129.1,20.9,30.0643092,-95.5124199,30.0641973,-95.5112342,,,0,rough,0,0,0,approach,-0.126
28063887,2026-06-14,17,3,Putter,Putter,20.3,20.9,0.7,30.0641973,-95.5112342,30.064030632069,-95.511237596616,,,0,green,0,1,0,putting,0.225
28063887,2026-06-14,17,4,Putter,Putter,0.7,0.7,0.0,30.064030632069,-95.511237596616,30.064025150648,-95.511237708325,,,0,green,0,1,0,putting,0.013
28063887,2026-06-14,18,1,Driver,Driver,230.6,418.9,190.9,30.063719190722,-95.510024776289,30.0621145,-95.511192,,,0,tee,1,0,0,off_tee,-0.122
28063887,2026-06-14,18,2,5 Iron,Iron,124.6,190.9,68.8,30.0621145,-95.511192,30.0611149,-95.5114501,,,0,rough,0,0,0,approach,-0.348
28063887,2026-06-14,18,3,58 Wedge,Wedge,36.8,68.8,35.8,30.0611149,-95.5114501,30.0609215,-95.5117186,,,0,rough,0,0,0,approach,-0.639
28063887,2026-06-14,18,4,58 Wedge,Wedge,22.3,35.8,15.8,30.0609215,-95.5117186,30.0607386,-95.5117064,,,0,rough,0,0,0,approach,-0.367
28063887,2026-06-14,18,5,Putter,Putter,15.1,15.8,0.7,30.0607386,-95.5117064,30.0606392,-95.511793,,,0,green,0,1,0,putting,0.1
28063887,2026-06-14,18,6,Putter,Putter,0.7,0.7,0.0,30.0606392,-95.511793,30.060634822692,-95.511796813631,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,1,1,Driver,Driver,285.7,356.5,78.3,30.057856,-95.5137035,30.0557791,-95.5124341,,,0,tee,1,0,0,off_tee,0.165
28154206,2026-06-19,1,2,Pitching Wedge,Wedge,109.9,78.3,40.7,30.0557791,-95.5124341,30.0555035,-95.5114395,,,0,fairway,0,0,0,approach,-0.859
28154206,2026-06-19,1,3,50 Wedge,Wedge,39.1,40.7,1.7,30.0555035,-95.5114395,30.055425291125,-95.511799550766,,,0,rough,0,0,0,approach,0.52
28154206,2026-06-19,1,4,Putter,Putter,1.0,1.7,0.7,30.055425291125,-95.511799550766,30.055423289436,-95.511808765891,,,0,green,0,1,0,putting,-0.747
28154206,2026-06-19,1,5,Putter,Putter,0.7,0.7,0.0,30.055423289436,-95.511808765891,30.055421954976,-95.511814909307,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,2,1,Pitching Wedge,Wedge,124.2,102.3,23.7,30.0547489,-95.5140704,30.0557584,-95.5142524,,,0,tee,1,0,0,approach,-0.371
28154206,2026-06-19,2,2,Putter,Putter,21.4,23.7,2.3,30.0557584,-95.5142524,30.0555860712,-95.514291678728,,,0,green,0,1,0,putting,-0.135
28154206,2026-06-19,2,3,Putter,Putter,2.9,2.3,0.7,30.0555860712,-95.514291678728,30.0555637,-95.5143008,,,0,green,0,1,0,putting,-0.579
28154206,2026-06-19,2,4,Putter,Putter,0.0,0.7,0.7,30.0555637,-95.5143008,30.0555637,-95.5143008,,,0,green,0,1,0,putting,-1.0
28154206,2026-06-19,2,5,Putter,Putter,0.7,0.7,0.0,30.0555637,-95.5143008,30.055567246083,-95.51429596951,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,3,1,Driver,Driver,225.2,378.2,162.3,30.0567789,-95.514628,30.0550981,-95.5155265,,,0,tee,1,0,0,off_tee,-0.035
28154206,2026-06-19,3,2,7 Iron,Iron,160.4,162.3,48.7,30.0550981,-95.5155265,30.0539917,-95.5163565,,,0,fairway,0,0,0,approach,-0.661
28154206,2026-06-19,3,3,58 Wedge,Wedge,39.0,48.7,11.3,30.0539917,-95.5163565,30.0541606,-95.5166717,,,0,rough,0,0,0,approach,-0.149
28154206,2026-06-19,3,4,Putter,Putter,10.6,11.3,0.7,30.0541606,-95.5166717,30.0542414,-95.5167107,,,0,green,0,1,0,putting,-0.006
28154206,2026-06-19,3,5,Putter,Putter,0.7,0.7,0.0,30.0542414,-95.5167107,30.054246458561,-95.516713141632,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,4,1,Driver,Driver,146.5,546.0,399.9,30.0548844,-95.5166928,30.0560446,-95.5163184,,,0,tee,1,0,0,off_tee,-0.433
28154206,2026-06-19,4,2,Hybrid,Hybrid,184.2,399.9,241.7,30.0560446,-95.5163184,30.0571481,-95.5151196,,,0,rough,0,0,0,approach,-0.162
28154206,2026-06-19,4,3,Hybrid,Hybrid,56.5,241.7,188.2,30.0571481,-95.5151196,30.0575873,-95.5149441,,,0,rough,0,0,0,approach,-0.477
28154206,2026-06-19,4,4,6 Iron,Iron,109.3,188.2,95.7,30.0575873,-95.5149441,30.058434828125,-95.514599184375,,,0,rough,0,0,0,approach,-0.432
28154206,2026-06-19,4,5,58 Wedge,Wedge,94.3,95.7,45.5,30.058434828125,-95.514599184375,30.0588791,-95.5153337,,,0,rough,0,0,0,approach,-0.626
28154206,2026-06-19,4,6,58 Wedge,Wedge,33.9,45.5,12.5,30.0588791,-95.5153337,30.0590438,-95.5150735,,,0,rough,0,0,0,approach,-0.206
28154206,2026-06-19,4,7,Putter,Putter,11.8,12.5,0.7,30.0590438,-95.5150735,30.059129,-95.5150198,,,0,green,0,1,0,putting,0.022
28154206,2026-06-19,4,8,Putter,Putter,0.7,0.7,0.0,30.059129,-95.5150198,30.059133812742,-95.515016766617,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,5,1,Driver,Driver,219.7,349.9,132.5,30.0603278,-95.5152453,30.0610099,-95.5171784,,,0,tee,1,0,0,off_tee,0.002
28154206,2026-06-19,5,2,Pitching Wedge,Wedge,113.7,132.5,33.4,30.0610099,-95.5171784,30.0617101,-95.5178948,,,0,rough,0,0,0,approach,-0.424
28154206,2026-06-19,5,3,Pitching Wedge,Wedge,33.9,33.4,1.7,30.0617101,-95.5178948,30.0616296,-95.5182028,,,0,rough,0,0,0,approach,0.461
28154206,2026-06-19,5,4,Putter,Putter,1.0,1.7,0.7,30.0616296,-95.5182028,30.061637818513,-95.518202472163,,,0,green,0,1,0,putting,-0.747
28154206,2026-06-19,5,5,Putter,Putter,0.7,0.7,0.0,30.061637818513,-95.518202472163,30.061643297522,-95.518202253605,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,6,1,6 Iron,Iron,165.5,165.9,26.2,30.0608968,-95.5183858,30.0595359,-95.5183689,,,0,tee,1,0,0,approach,-0.467
28154206,2026-06-19,6,2,54 Wedge,Wedge,40.8,26.2,16.4,30.0595359,-95.5183689,30.0594778,-95.5187507,,,0,rough,0,0,0,short_game,-0.47
28154206,2026-06-19,6,3,Putter,Putter,15.7,16.4,0.7,30.0594778,-95.5187507,30.0595446,-95.5186226,,,0,green,0,1,0,putting,0.115
28154206,2026-06-19,6,4,Putter,Putter,0.7,0.7,0.0,30.0595446,-95.5186226,30.059547429238,-95.518617174475,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,7,1,Driver,Driver,197.9,350.7,192.8,30.0602436,-95.5195523,30.0618633,-95.5193697,,,0,tee,1,0,0,off_tee,-0.258
28154206,2026-06-19,7,2,5 Iron,Iron,134.8,192.8,59.2,30.0618633,-95.5193697,30.062563,-95.5203631,,,0,rough,0,0,0,approach,-0.316
28154206,2026-06-19,7,3,58 Wedge,Wedge,45.2,59.2,15.5,30.062563,-95.5203631,30.0628274,-95.5206643,,,0,rough,0,0,0,approach,-0.2
28154206,2026-06-19,7,4,Putter,Putter,14.8,15.5,0.7,30.0628274,-95.5206643,30.0629445,-95.5207023,,,0,green,0,1,0,putting,0.093
28154206,2026-06-19,7,5,Putter,Putter,0.7,0.7,0.0,30.0629445,-95.5207023,30.062949778059,-95.520704012778,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,8,1,Driver,Driver,270.2,381.3,113.5,30.064010603641,-95.520000569522,30.064077052589,-95.517434030771,,,0,tee,1,0,0,off_tee,0.128
28154206,2026-06-19,8,2,50 Wedge,Wedge,120.0,113.5,19.1,30.064077052589,-95.517434030771,30.064489383276,-95.516397692263,,,0,fairway,0,0,0,approach,-0.546
28154206,2026-06-19,8,3,54 Wedge,Wedge,17.4,19.1,1.7,30.064489383276,-95.516397692263,30.064346043945,-95.516396372793,,,0,rough,0,0,0,short_game,0.301
28154206,2026-06-19,8,4,Putter,Putter,1.0,1.7,0.7,30.064346043945,-95.516396372793,30.064337820796,-95.516396297098,,,0,green,0,1,0,putting,-0.747
28154206,2026-06-19,8,5,Putter,Putter,0.7,0.7,0.0,30.064337820796,-95.516396297098,30.064332338697,-95.516396246634,,,0,green,0,1,0,putting,0.013
28154206,2026-06-19,9,1,Driver,Driver,272.3,429.8,159.7,30.064578465049,-95.515100508928,30.062424810919,-95.514392741024,,,0,tee,1,0,0,off_tee,0.071
28154206,2026-06-19,9,2,5 Iron,Iron,144.4,159.7,28.7,30.062424810919,-95.514392741024,30.061475064157,-95.513568967581,,,0,fairway,0,0,0,approach,-0.526
28154206,2026-06-19,9,3,54 Wedge,Wedge,27.0,28.7,1.7,30.061475064157,-95.513568967581,30.061274638266,-95.513680259626,,,0,rough,0,0,0,short_game,0.42
28154206,2026-06-19,9,4,Putter,Putter,1.0,1.7,0.7,30.061274638266,-95.513680259626,30.061267226368,-95.513684375278,,,0,green,0,1,0,putting,-0.747
28154206,2026-06-19,9,5,Putter,Putter,0.7,0.7,0.0,30.061267226368,-95.513684375278,30.061262285103,-95.513687119046,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,1,1,Driver,Driver,294.6,360.1,88.9,30.0579279,-95.5136422,30.055669254839,-95.5126294,,,0,tee,1,0,0,off_tee,0.152
28279143,2026-06-26,1,2,58 Wedge,Wedge,61.5,88.9,33.7,30.055669254839,-95.5126294,30.055621252113,-95.512047490141,,,0,rough,0,0,0,approach,-0.563
28279143,2026-06-26,1,3,54 Wedge,Wedge,38.7,33.7,6.0,30.055621252113,-95.512047490141,30.0553997,-95.5117834,,,0,rough,0,0,0,approach,-0.118
28279143,2026-06-26,1,4,Putter,Putter,5.4,6.0,0.7,30.0553997,-95.5117834,30.055409931632,-95.51183286011,,,0,green,0,1,0,putting,-0.165
28279143,2026-06-26,1,5,Putter,Putter,0.7,0.7,0.0,30.055409931632,-95.51183286011,30.055411206014,-95.511839020529,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,2,1,Pitching Wedge,Wedge,111.2,122.6,16.4,30.0546273,-95.5142993,30.055529832692,-95.514468034615,,,0,tee,1,0,0,approach,-0.333
28279143,2026-06-26,2,2,54 Wedge,Wedge,21.4,16.4,9.5,30.055529832692,-95.514468034615,30.0557002,-95.5144172,,,0,rough,0,0,0,short_game,-0.465
28279143,2026-06-26,2,3,Putter,Putter,8.9,9.5,0.7,30.0557002,-95.5144172,30.055638374338,-95.514372645652,,,0,green,0,1,0,putting,-0.049
28279143,2026-06-26,2,4,Putter,Putter,0.7,0.7,0.0,30.055638374338,-95.514372645652,30.05563372276,-95.514369293519,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,3,1,Driver,Driver,175.8,366.0,190.8,30.056791294595,-95.514627856757,30.05556997037,-95.515521516667,,,0,tee,1,0,0,off_tee,-0.207
28279143,2026-06-26,3,2,Hybrid,Hybrid,192.9,190.8,60.5,30.05556997037,-95.515521516667,30.054090305128,-95.516182530769,,,0,fairway,0,0,0,approach,-0.562
28279143,2026-06-26,3,3,54 Wedge,Wedge,64.7,60.5,11.3,30.054090305128,-95.516182530769,30.0542938,-95.5167501,,,0,rough,0,0,0,approach,-0.097
28279143,2026-06-26,3,4,Putter,Putter,10.6,11.3,0.7,30.0542938,-95.5167501,30.054351673085,-95.516674170885,,,0,green,0,1,0,putting,-0.006
28279143,2026-06-26,3,5,Putter,Putter,0.7,0.7,0.0,30.054351673085,-95.516674170885,30.054355296203,-95.516669417372,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,4,1,Driver,Driver,277.4,538.5,261.6,30.0548652,-95.5167406,30.0569756,-95.5157409,,,0,tee,1,0,0,off_tee,0.053
28279143,2026-06-26,4,2,5 Iron,Iron,85.0,261.6,180.3,30.0569756,-95.5157409,30.0575741625,-95.515324646154,,,0,rough,0,0,0,approach,-0.335
28279143,2026-06-26,4,3,7 Iron,Iron,179.6,180.3,0.7,30.0575741625,-95.515324646154,30.059025051834,-95.51500502556,,,0,rough,0,0,0,approach,1.298
28279143,2026-06-26,4,4,Putter,Putter,0.0,0.7,0.7,30.059025051834,-95.51500502556,30.059025051834,-95.51500502556,,,0,green,0,1,0,putting,-1.0
28279143,2026-06-26,4,5,Putter,Putter,0.7,0.7,0.0,30.059025051834,-95.51500502556,30.059030437092,-95.515003839208,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,5,1,Driver,Driver,288.1,362.9,77.9,30.0602324,-95.5152021,30.0612443,-95.5176774,,,0,tee,1,0,0,off_tee,0.182
28279143,2026-06-26,5,2,54 Wedge,Wedge,67.6,77.9,12.1,30.0612443,-95.5176774,30.061590833333,-95.518180166667,,,0,rough,0,0,0,approach,-0.072
28279143,2026-06-26,5,3,Putter,Putter,11.4,12.1,0.7,30.061590833333,-95.518180166667,30.061680781303,-95.518211355245,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,5,4,Putter,Putter,0.7,0.7,0.0,30.061680781303,-95.518211355245,30.061686032225,-95.518213175953,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,6,1,7 Iron,Iron,129.3,153.2,58.5,30.060851058537,-95.518430490244,30.059810596552,-95.518175236207,,,0,tee,1,0,0,approach,-0.711
28279143,2026-06-26,6,2,54 Wedge,Wedge,58.0,58.5,7.5,30.059810596552,-95.518175236207,30.0595573,-95.5186424,,,0,rough,0,0,0,approach,-0.002
28279143,2026-06-26,6,3,Putter,Putter,6.8,7.5,0.7,30.0595573,-95.5186424,30.059604826338,-95.518676652411,,,0,green,0,1,0,putting,-0.107
28279143,2026-06-26,6,4,Putter,Putter,0.7,0.7,0.0,30.059604826338,-95.518676652411,30.05960947786,-95.518680004783,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,7,1,Driver,Driver,200.9,341.5,148.3,30.060222290625,-95.519543917188,30.061848,-95.5198858,,,0,tee,1,0,0,off_tee,-0.075
28279143,2026-06-26,7,2,7 Iron,Iron,68.3,148.3,83.5,30.061848,-95.5198858,30.062371418736,-95.5201202631,,,0,rough,0,0,0,approach,-0.574
28279143,2026-06-26,7,3,58 Wedge,Wedge,78.5,83.5,5.0,30.062371418736,-95.5201202631,30.062821823007,-95.520654256106,,,0,rough,0,0,0,approach,0.18
28279143,2026-06-26,7,4,Putter,Putter,4.3,5.0,0.7,30.062821823007,-95.520654256106,30.062846693888,-95.520683742891,,,0,green,0,1,0,putting,-0.223
28279143,2026-06-26,7,5,Putter,Putter,0.7,0.7,0.0,30.062846693888,-95.520683742891,30.062850520177,-95.52068827932,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,8,1,Driver,Driver,118.6,383.8,274.7,30.0641189,-95.5200449,30.0638602,-95.5189581,,,0,tee,1,0,0,off_tee,-0.695
28279143,2026-06-26,8,2,Hybrid,Hybrid,223.5,274.7,51.7,30.0638602,-95.5189581,30.064197367647,-95.516870872549,,,0,rough,0,0,0,approach,0.139
28279143,2026-06-26,8,3,54 Wedge,Wedge,63.2,51.7,11.6,30.064197367647,-95.516870872549,30.0643543,-95.5162986,,,0,rough,0,0,0,approach,-0.138
28279143,2026-06-26,8,4,Putter,Putter,9.3,11.6,2.3,30.0643543,-95.5162986,30.064338706462,-95.516384740747,,,0,green,0,1,0,putting,-0.42
28279143,2026-06-26,8,5,Putter,Putter,1.7,2.3,0.7,30.064338706462,-95.516384740747,30.064335900442,-95.516400241534,,,0,green,0,1,0,putting,-0.579
28279143,2026-06-26,8,6,Putter,Putter,0.7,0.7,0.0,30.064335900442,-95.516400241534,30.064334778033,-95.516406441849,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,9,1,Driver,Driver,262.4,436.7,181.9,30.064682075,-95.51512836,30.0625694,-95.514619,,,0,tee,1,0,0,off_tee,-0.02
28279143,2026-06-26,9,2,5 Iron,Iron,212.5,181.9,34.9,30.0625694,-95.514619,30.061200117778,-95.513364182222,,,0,fairway,0,0,0,approach,-0.469
28279143,2026-06-26,9,3,54 Wedge,Wedge,31.8,34.9,15.2,30.061200117778,-95.513364182222,30.061196869492,-95.513666276271,,,0,rough,0,0,0,approach,-0.36
28279143,2026-06-26,9,4,Putter,Putter,14.6,15.2,0.7,30.061196869492,-95.513666276271,30.061316597581,-95.513664680418,,,0,green,0,1,0,putting,0.085
28279143,2026-06-26,9,5,Putter,Putter,0.7,0.7,0.0,30.061316597581,-95.513664680418,30.06132207949,-95.513664607349,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,10,1,Driver,Driver,258.3,384.7,126.7,30.059218,-95.5122239,30.0582034,-95.5100679,,,0,tee,1,0,0,off_tee,0.097
28279143,2026-06-26,10,2,9 Iron,Iron,219.1,126.7,114.8,30.0582034,-95.5100679,30.058210322727,-95.507985763636,,,0,fairway,0,0,0,approach,-0.967
28279143,2026-06-26,10,3,Pitching Wedge,Wedge,109.8,114.8,5.0,30.058210322727,-95.507985763636,30.057809024224,-95.508919823269,,,0,rough,0,0,0,approach,0.274
28279143,2026-06-26,10,4,Putter,Putter,5.0,5.0,0.0,30.057809024224,-95.508919823269,30.057790742624,-95.508962374848,,,0,green,0,1,0,putting,0.79
28279143,2026-06-26,11,1,7 Iron,Iron,164.7,151.7,31.1,30.058004188919,-95.507638268173,30.059217746793,-95.506943240762,,,0,tee,1,0,0,approach,-0.547
28279143,2026-06-26,11,2,Pitching Wedge,Wedge,29.5,31.1,1.7,30.059217746793,-95.506943240762,30.059016574442,-95.506787188091,,,0,rough,0,0,0,approach,0.443
28279143,2026-06-26,11,3,Putter,Putter,0.7,1.7,2.3,30.059016574442,-95.506787188091,30.059021126025,-95.50679071882,,,0,green,0,1,0,putting,-1.168
28279143,2026-06-26,11,4,Putter,Putter,1.7,2.3,0.7,30.059021126025,-95.50679071882,30.059009747066,-95.506781891998,,,0,green,0,1,0,putting,-0.579
28279143,2026-06-26,11,5,Putter,Putter,0.7,0.7,0.0,30.059009747066,-95.506781891998,30.059005195483,-95.50677836127,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,12,1,Driver,Driver,272.1,441.0,195.6,30.0585863,-95.5051476,30.060288834921,-95.503469846032,,,0,tee,1,0,0,off_tee,-0.081
28279143,2026-06-26,12,2,Hybrid,Hybrid,46.6,195.6,149.6,30.060288834921,-95.503469846032,30.060667282857,-95.503398694286,,,0,fairway,0,0,0,approach,-0.778
28279143,2026-06-26,12,3,5 Iron,Iron,139.2,149.6,37.9,30.060667282857,-95.503398694286,30.0617673,-95.5037655,,,0,rough,0,0,0,approach,-0.395
28279143,2026-06-26,12,4,54 Wedge,Wedge,31.6,37.9,9.0,30.0617673,-95.5037655,30.0618302,-95.5034745,,,0,rough,0,0,0,approach,-0.188
28279143,2026-06-26,12,5,Putter,Putter,8.3,9.0,0.7,30.0618302,-95.5034745,30.061891999672,-95.503440791243,,,0,green,0,1,0,putting,-0.062
28279143,2026-06-26,12,6,Putter,Putter,0.7,0.7,0.0,30.061891999672,-95.503440791243,30.061896957281,-95.503438087103,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,13,1,Driver,Driver,113.8,399.5,296.8,30.0621077,-95.5055688,30.061501180138,-95.506391711533,,,0,tee,1,0,0,off_tee,-0.776
28279143,2026-06-26,13,2,5 Iron,Iron,186.5,296.8,110.6,30.061501180138,-95.506391711533,30.0611651625,-95.5081209375,,,0,rough,0,0,0,approach,0.062
28279143,2026-06-26,13,3,Pitching Wedge,Wedge,142.8,110.6,34.0,30.0611651625,-95.5081209375,30.060922759375,-95.509448540625,,,0,rough,0,0,0,approach,-0.5
28279143,2026-06-26,13,4,54 Wedge,Wedge,28.7,34.0,16.6,30.060922759375,-95.509448540625,30.0611223,-95.5093021,,,0,rough,0,0,0,approach,-0.401
28279143,2026-06-26,13,5,Putter,Putter,16.0,16.6,0.7,30.0611223,-95.5093021,30.061058047187,-95.509169935578,,,0,green,0,1,0,putting,0.12
28279143,2026-06-26,13,6,Putter,Putter,0.7,0.7,0.0,30.061058047187,-95.509169935578,30.061055362295,-95.509164412917,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,14,1,Driver,Driver,213.7,499.8,287.5,30.0623367,-95.5098329,30.0635451,-95.5083592,,,0,tee,1,0,0,off_tee,-0.315
28279143,2026-06-26,14,2,5 Iron,Iron,58.6,287.5,242.0,30.0635451,-95.5083592,30.064026251042,-95.508331442708,,,0,rough,0,0,0,approach,-0.607
28279143,2026-06-26,14,3,3 Wood,Wood,71.5,242.0,170.6,30.064026251042,-95.508331442708,30.0644487,-95.5078589,,,0,rough,0,0,0,approach,-0.383
28279143,2026-06-26,14,4,8 Iron,Iron,176.4,170.6,46.1,30.0644487,-95.5078589,30.065680721739,-95.506974686956,,,0,rough,0,0,0,approach,-0.364
28279143,2026-06-26,14,5,54 Wedge,Wedge,47.8,46.1,1.7,30.065680721739,-95.506974686956,30.0653936,-95.506665,,,0,rough,0,0,0,approach,0.569
28279143,2026-06-26,14,6,Putter,Putter,1.0,1.7,0.7,30.0653936,-95.506665,30.065400602665,-95.506669981526,,,0,green,0,1,0,putting,-0.747
28279143,2026-06-26,14,7,Putter,Putter,0.7,0.7,0.0,30.065400602665,-95.506669981526,30.065405271108,-95.506673302544,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,15,1,Driver,Driver,211.7,375.2,193.2,30.0661593,-95.5074953,30.064474011765,-95.508000680882,,,0,tee,1,0,0,off_tee,-0.202
28279143,2026-06-26,15,2,Hybrid,Hybrid,163.0,193.2,36.6,30.064474011765,-95.508000680882,30.063916925,-95.509409866667,,,0,rough,0,0,0,approach,-0.19
28279143,2026-06-26,15,3,54 Wedge,Wedge,25.0,36.6,18.5,30.063916925,-95.509409866667,30.063798831579,-95.509604821053,,,0,rough,0,0,0,approach,-0.428
28279143,2026-06-26,15,4,Putter,Putter,16.1,18.5,2.3,30.063798831579,-95.509604821053,30.063668885354,-95.509574700282,,,0,green,0,1,0,putting,-0.254
28279143,2026-06-26,15,5,Putter,Putter,1.7,2.3,0.7,30.063668885354,-95.509574700282,30.063655447405,-95.50957158545,,,0,green,0,1,0,putting,-0.579
28279143,2026-06-26,15,6,Putter,Putter,0.7,0.7,0.0,30.063655447405,-95.50957158545,30.063650072226,-95.509570339517,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,16,1,8 Iron,Iron,157.3,151.1,11.4,30.0653375,-95.5100038,30.0665753,-95.510437,,,0,tee,1,0,0,approach,-0.029
28279143,2026-06-26,16,2,Putter,Putter,9.0,11.4,2.3,30.0665753,-95.510437,30.066552658995,-95.510355339238,,,0,green,0,1,0,putting,-0.424
28279143,2026-06-26,16,3,Putter,Putter,1.7,2.3,0.7,30.066552658995,-95.510355339238,30.066548477524,-95.510340257682,,,0,green,0,1,0,putting,-0.579
28279143,2026-06-26,16,4,Putter,Putter,0.7,0.7,0.0,30.066548477524,-95.510340257682,30.066546804935,-95.51033422506,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,17,1,3 Wood,Wood,257.8,243.9,30.8,30.0660282,-95.5119541,30.064059576471,-95.511045741177,,,0,tee,1,0,0,off_tee,-0.237
28279143,2026-06-26,17,2,54 Wedge,Wedge,14.4,30.8,20.6,30.064059576471,-95.511045741177,30.064007,-95.5111686,,,0,rough,0,0,0,approach,-0.525
28279143,2026-06-26,17,3,Putter,Putter,19.9,20.6,0.7,30.064007,-95.5111686,30.064092505522,-95.511329872647,,,0,green,0,1,0,putting,0.218
28279143,2026-06-26,17,4,Putter,Putter,0.7,0.7,0.0,30.064092505522,-95.511329872647,30.064095369347,-95.511335274142,,,0,green,0,1,0,putting,0.013
28279143,2026-06-26,18,1,Driver,Driver,293.4,462.6,171.0,30.063958663165,-95.509843714535,30.061728098709,-95.51090721041,,,0,tee,1,0,0,off_tee,0.149
28279143,2026-06-26,18,2,5 Iron,Iron,166.0,171.0,5.0,30.061728098709,-95.51090721041,30.060580836372,-95.511761724508,,,0,fairway,0,0,0,approach,0.245
28279143,2026-06-26,18,3,Putter,Putter,4.3,5.0,0.7,30.060580836372,-95.511761724508,30.060550885443,-95.511784032504,,,0,green,0,1,0,putting,-0.223
28279143,2026-06-26,18,4,Putter,Putter,0.7,0.7,0.0,30.060550885443,-95.511784032504,30.060546277607,-95.511787464502,,,0,green,0,1,0,putting,0.013
